,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t)
333,0.030721938,0.09797526,0.0014675896,0.03862188,0.06962066,0.017646793,0.003166233,0.07436087,0.37982085,0.5809759,0.06965579
334,0.021941049,0.080499694,0.0006920484,0.036798883,0.07675845,0.0008040422,0.014467826,0.04989927,0.32993838,0.5481217,0.035573173
335,0.01751063,0.047025044,0.061514966,0.028228758,0.06736909,0.0029172185,0.007681831,0.039267194,0.30031413,0.5055606,0.0211669
336,0.028224135,0.035706364,0.0013134048,0.047593184,0.16968855,0.043111403,0.030878503,0.042662345,0.33762002,0.43180954,0.026535891
337,0.06036742,0.028374834,0.0007472393,0.052401844,0.1185504,0.017265577,0.081200205,0.053666785,0.2436121,0.4190043,0.039370537
338,0.046169817,0.0373854,0.053749993,0.073142014,0.08569325,0.010239311,0.060502026,0.04090992,0.2908489,0.38551918,0.03047068
339,0.054522607,0.032525647,0.08672994,0.053428542,0.075797915,0.027115954,0.032755945,0.07805935,0.24264464,0.39508358,0.030010385
340,0.033010162,0.04198251,0.019017005,0.06722179,0.0826632,0.044938687,0.044143472,0.085302435,0.30078706,0.45305073,0.06844989
341,0.067377925,0.065548226,0.0002564207,0.07391915,0.0958681,0.012335414,0.12854616,0.07039139,0.32070997,0.45777947,0.0491263
342,0.03475759,0.06344605,0.0001441159,0.025083868,0.079982236,0.00018642764,0.0026357889,0.2665685,0.26965407,0.44497553,0.029845372
343,0.018417839,0.048605025,0.0066667967,0.25457066,0.05729281,0.033582434,0.012992793,0.11608568,0.3563695,0.5303084,0.02590704
344,0.017479178,0.035879713,0.01410734,0.03402904,0.074841976,0.004050889,0.012386432,0.19076024,0.33002576,0.56515455,0.015801687
345,0.031039333,0.025512526,0.008786534,0.018079113,0.05124271,0.017926171,0.013267327,0.08109471,0.39324477,0.632827,0.01149458
346,0.018720804,0.05707389,0.020632882,0.033017904,0.04274168,0.06742617,0.0044203443,0.022130514,0.42109367,0.61107796,0.008008267
347,0.034081656,0.03460796,0.011870832,0.062255405,0.048144534,0.029643646,0.022066157,0.15472022,0.34749633,0.6206876,0.037319817
348,0.017049368,0.061564438,0.11040208,0.036150545,0.054811202,0.06613284,0.007735951,0.06670767,0.39372444,0.59827167,0.05994004
349,0.009563484,0.04503487,5.4798573e-05,0.12532961,0.10821299,0.056844953,0.0921005,0.09104103,0.38771242,0.55442834,0.0715328
350,0.014758594,0.03987257,0.0023188859,0.066885136,0.13548061,0.011632007,0.0005476904,0.10734196,0.35730952,0.64180624,0.035864536
351,0.0077065714,0.025251033,9.35921e-05,0.019338587,0.1505278,0.0016477299,0.004900678,0.048396394,0.37848988,0.6120982,0.022390697
352,0.047384508,0.09789704,0.05427697,0.013406156,0.09867963,0.000121128105,0.0013389902,0.029714555,0.34307495,0.54942113,0.019284472
353,0.02390949,0.073528595,0.00097059895,0.056316447,0.090701684,0.028112913,0.1171616,0.04486158,0.4057772,0.5502598,0.17010628
354,0.012296248,0.048220184,0.020381428,0.07275298,0.19044745,0.013039901,0.047602467,0.09402847,0.29813254,0.62539583,0.13969006
355,0.066877015,0.028204948,0.18746404,0.055020526,0.1772402,0.0119861625,0.021265,0.10731883,0.4047814,0.536155,0.084580146
356,0.038476944,0.032901645,0.0075110015,0.114325605,0.21594456,0.10112467,0.13675301,0.15524977,0.41727337,0.56199205,0.09687371
357,0.024375802,0.032759916,0.019123271,0.09425916,0.19712612,0.063199334,0.009102975,0.12489129,0.37629572,0.6188581,0.12261298
358,0.048053116,0.02294688,0.0030917313,0.05538624,0.3189745,0.1429601,0.017424075,0.12229193,0.44523007,0.6314013,0.09695719
359,0.041702367,0.051819284,0.06231089,0.09031405,0.3580432,0.0019522212,0.0030204435,0.08702689,0.3847435,0.61758524,0.04929441
360,0.020865066,0.038940642,0.1264204,0.04555931,0.22312053,0.033822887,0.06247554,0.08177837,0.48261327,0.60002285,0.043680143
361,0.035978265,0.049223024,0.023440925,0.22289568,0.17391396,0.13147138,0.071550615,0.108176686,0.4056327,0.6183013,0.055722497
362,0.024200318,0.08395035,0.00010609775,0.09681783,0.15354674,0.0120029,0.063466504,0.19122522,0.43074572,0.63457453,0.06328182
363,0.02146742,0.06930932,0.027894154,0.02707803,0.117259204,0.0027239267,0.018947186,0.101970166,0.41495362,0.67671263,0.105564356
364,0.04338861,0.040068045,0.06695729,0.033719983,0.122471124,0.14979264,0.014110471,0.04882041,0.4036189,0.61326605,0.0783533
365,0.022723872,0.09021604,0.0077800704,0.12818743,0.15578978,0.051756375,0.033575084,0.08123478,0.4007926,0.5900522,0.058428477
366,0.09102404,0.07451334,4.667193e-05,0.056565013,0.12308708,0.008406631,0.04441648,0.10389574,0.37488723,0.5682106,0.12380113
367,0.06651704,0.12865956,0.0006701854,0.022968497,0.24934053,0.048738323,0.0003693822,0.05000291,0.3362391,0.5835503,0.062099278
368,0.12004475,0.12540622,0.00067202153,0.057998054,0.3317968,0.028686477,0.11740523,0.07658999,0.3589101,0.49285305,0.031470917
369,0.06546224,0.13119578,0.0071506435,0.06696595,0.19284579,0.042695213,0.0009964603,0.071317434,0.28600863,0.48409492,0.017347343
370,0.033133585,0.091773525,0.00073549943,0.061849073,0.13969365,0.011691621,0.012969473,0.08265219,0.321797,0.4396404,0.011561008
371,0.017486831,0.07125087,0.003217622,0.03261282,0.12897775,0.01631165,0.0012774292,0.06400589,0.2662412,0.45416248,0.005971038
372,0.011242762,0.098976105,0.05457886,0.029108232,0.072371654,0.06259357,0.06513582,0.06130404,0.26071778,0.56456685,0.021475919
373,0.011332872,0.06023105,5.974073e-06,0.3065862,0.084331445,0.043211758,0.035098735,0.069797926,0.41469848,0.45072046,0.112212844
374,0.018444888,0.034240264,0.006790809,0.036807813,0.11406338,0.00014238348,0.00033226347,0.26245192,0.26239246,0.57304215,0.08118728
375,0.009223776,0.02991287,0.0024252017,0.05352866,0.09938877,0.008072641,0.017615391,0.029196449,0.42232692,0.55814624,0.05269363
376,0.08029597,0.0292061,0.00021045243,0.025560547,0.083893605,0.06930516,0.088979445,0.040853754,0.29831332,0.60393894,0.041327544
377,0.06332684,0.03795606,0.015023947,0.10687649,0.086366914,0.0005484383,0.027090311,0.04197208,0.36413547,0.47928485,0.02574746
378,0.03203955,0.07726598,0.004743219,0.07554665,0.11691902,0.021443643,0.01802481,0.07873319,0.2704214,0.49473748,0.017999982
379,0.033742562,0.047559045,0.00036712992,0.03656982,0.11080197,0.006294501,0.0075138845,0.1219358,0.29159755,0.48638386,0.013137211
380,0.03816905,0.032431167,0.0020364947,0.026912414,0.06614189,0.015474828,0.13378876,0.062053006,0.319693,0.4715797,0.037796147
381,0.023860274,0.054145984,0.006688356,0.053561024,0.092636615,0.0032009548,0.009473137,0.02964486,0.3331182,0.4755442,0.022507178
382,0.027528904,0.04832373,0.0048911343,0.018855313,0.06244024,0.097248286,0.026434077,0.04644619,0.28002074,0.512898,0.015993902
383,0.05110967,0.04714203,0.006673783,0.07144366,0.06713674,0.028352158,0.052008145,0.094675034,0.29726082,0.42743087,0.042367663
384,0.112305306,0.05886887,0.00023648818,0.040704966,0.063758746,0.0042188372,0.025456278,0.05841557,0.27176508,0.44638798,0.0558319
385,0.058953606,0.07063205,0.016016396,0.10460203,0.13000605,0.008599299,0.037425563,0.06346637,0.3289901,0.40158525,0.068149924
386,0.03348829,0.3248849,0.044692468,0.046836384,0.12364693,0.016838968,0.014431912,0.10160557,0.30926338,0.43002823,0.07555707
387,0.01781056,0.21299306,0.03199896,0.11217938,0.11851816,0.057681315,0.13251589,0.15350212,0.37745723,0.45713356,0.054154154
388,0.14287418,0.13083711,0.030766202,0.09808888,0.14765042,0.024954394,0.018627424,0.15071708,0.3613413,0.5353392,0.065514676
389,0.11326359,0.1221523,0.08548606,0.06252645,0.12765418,0.02352726,0.039944205,0.09647073,0.46438426,0.5513059,0.060722895
390,0.057815656,0.09414533,0.010207654,0.11459677,0.12319907,0.042747833,0.04832364,0.10439193,0.44205973,0.64263165,0.14227006
391,0.032671846,0.068324804,0.0029560442,0.0605198,0.14845234,0.008977625,0.1700503,0.0951858,0.38435623,0.66665834,0.16237617
392,0.11219293,0.047794223,0.008245937,0.1004309,0.19811721,0.035891067,0.019676086,0.082127094,0.4231302,0.58823514,0.08886843
393,0.08832814,0.06940962,0.0045497655,0.051282942,0.17917497,0.07358433,0.0042156745,0.08436018,0.3441674,0.5841943,0.047957238
394,0.04427257,0.07759638,0.0012841149,0.057424646,0.16283092,0.14793943,0.0023782954,0.08289408,0.34878013,0.53483367,0.040097963
395,0.02226681,0.05500704,0.053660568,0.09955686,0.19308606,0.09427336,0.0064364066,0.17656872,0.31916183,0.5235524,0.07951787
396,0.011172384,0.09657525,0.009946093,0.08771893,0.21921864,0.06348365,0.03307273,0.10206203,0.37689087,0.5386434,0.06514369
397,0.06462847,0.111877024,0.0021116163,0.06102921,0.18675664,0.009000309,0.08392859,0.0872458,0.32582542,0.5313677,0.054992884
398,0.040263943,0.08831254,0.09608485,0.12531704,0.14117055,0.005889849,0.031100802,0.15527444,0.3121461,0.48818538,0.07605223
399,0.022999594,0.097527385,0.022179857,0.076490134,0.1423916,0.055518888,0.049961418,0.12207825,0.3747419,0.5091813,0.13817354
400,0.048286594,0.1396423,0.00017237928,0.07648884,0.1601676,0.0359675,0.028769732,0.1527371,0.32964736,0.6251216,0.14747949
401,0.03671238,0.08402496,0.0044609364,0.05582252,0.16900584,0.00039274135,0.00022808177,0.17276287,0.38921857,0.57546204,0.074609384
402,0.07541263,0.2088667,0.003818479,0.023844138,0.20433438,0.006497621,0.06764446,0.0782979,0.41380808,0.62055737,0.05112363
403,0.061354686,0.12802829,0.0009573298,0.07983528,0.1350617,0.013176307,0.021699537,0.06676601,0.35213688,0.6014438,0.03830284
404,0.03321532,0.08430679,0.0020010301,0.06756178,0.16143084,0.026115045,0.005204688,0.07618411,0.42015082,0.5307338,0.023119612
405,0.035900574,0.052152283,0.13619159,0.036774453,0.12527893,0.19189902,0.034441072,0.0793833,0.31845942,0.72376573,0.029591674
406,0.022955185,0.062664345,0.0055335667,0.17715213,0.17471147,0.07842269,0.08502925,0.1209044,0.5619266,0.57429373,0.058409475
407,0.014539696,0.037223164,0.009348157,0.11062648,0.17575994,0.032388825,0.008636799,0.20086129,0.4047147,0.7073964,0.03120916
408,0.013712142,0.02277358,0.0011897589,0.22358449,0.125178,0.0050423993,0.014383912,0.11082907,0.4711596,0.6847652,0.017986082
409,0.0076609375,0.05998069,0.0026368983,0.035719752,0.092331246,0.009685389,0.088182576,0.119063646,0.39958894,0.69067323,0.018601175
410,0.016482089,0.05975882,0.0039899573,0.05592469,0.09016226,0.03197991,0.017241698,0.03668055,0.4453848,0.6490743,0.019037258
411,0.008809378,0.061530046,0.0005937839,0.043521594,0.08276681,0.009752995,0.04127317,0.056166347,0.3581025,0.6048839,0.027662458
412,0.004634471,0.101473115,0.005215009,0.036423646,0.071291536,0.00057527097,0.011773068,0.08187515,0.36114597,0.53040093,0.015149564
413,0.045350563,0.08113162,0.008428927,0.04271008,0.04689715,0.04393794,0.02043657,0.04856508,0.30894944,0.5201302,0.010101985
414,0.07532016,0.05195898,0.0041295723,0.05233823,0.059961405,0.036085427,0.0046581514,0.103549734,0.2905544,0.449574,0.012023631
415,0.13493267,0.09510328,0.0002913717,0.036506336,0.046536002,0.012476008,0.005625816,0.05770614,0.2955507,0.45457643,0.007732964
416,0.11957985,0.114205964,0.011165714,0.037694316,0.031148663,0.0068606497,0.028768722,0.105247736,0.30821896,0.41726947,0.016811218
417,0.06013595,0.09221124,0.05239646,0.043650538,0.028486764,0.015615627,0.09130385,0.05615197,0.32525858,0.4248755,0.019641068
418,0.03692947,0.062310647,0.006255485,0.08038349,0.15744133,0.028135754,0.04787057,0.063784905,0.2685027,0.41487008,0.044541083
419,0.03686757,0.04822818,0.0017180879,0.084710464,0.10980699,0.0031361568,0.033332337,0.068941794,0.24331449,0.40215972,0.025283756
420,0.03986706,0.033569243,0.011819226,0.017443575,0.07205063,0.0040238323,0.03815877,0.1316163,0.23857014,0.38027394,0.035036553
421,0.036622517,0.032813307,0.028592963,0.08864547,0.20198905,0.013754381,0.0063353153,0.02666279,0.26646036,0.40218717,0.0210668
422,0.08965252,0.029069053,0.03523109,0.03669239,0.12285878,0.014469605,0.1785666,0.08816379,0.26508924,0.4301958,0.09913175
423,0.044999845,0.21589603,0.02264503,0.048418723,0.12712938,0.017634314,0.048509985,0.043428175,0.280091,0.40118584,0.24633357
424,0.034300357,0.1437921,0.00042684664,0.07992405,0.21420643,0.012428614,0.050926127,0.2794003,0.34436822,0.37560797,0.17999028
425,0.036758777,0.0847943,0.068019405,0.06582349,0.2052859,0.006064113,0.012798636,0.08941474,0.3721212,0.5366626,0.09270997
426,0.019049488,0.05243824,0.013597918,0.10019787,0.16753894,0.057482515,0.11645309,0.07316501,0.43840563,0.5569895,0.11095488
427,0.013305474,0.04195796,0.14948955,0.04989036,0.24599144,0.007221584,0.04159714,0.08280165,0.32499397,0.6055824,0.06596814
428,0.03035663,0.030308858,0.11433093,0.10563659,0.24025366,0.09461199,0.075849414,0.11032961,0.43541324,0.5708362,0.07042786
429,0.018401768,0.17816724,0.01942471,0.19372666,0.29224455,0.17729917,0.06485921,0.21546993,0.42987826,0.6001613,0.08199134
430,0.009387398,0.10110608,0.0009519375,0.15212567,0.25473616,0.011997543,0.03127989,0.20989038,0.48207444,0.67647743,0.060219817
431,0.008121831,0.06436094,0.025449779,0.043965228,0.16612405,0.0062210443,0.2052988,0.10528298,0.4440245,0.7344997,0.031172529
432,0.10120259,0.03730256,0.0005710845,0.07855192,0.10765418,0.013810733,0.06323712,0.06713594,0.4480635,0.6530114,0.02592551
433,0.12112137,0.045292556,0.112128794,0.033653818,0.07719649,0.0003149567,0.0010884572,0.05357328,0.36093163,0.60455996,0.014051034
434,0.20273267,0.05356391,0.111032374,0.06840246,0.08514627,0.056525677,0.0615943,0.13842839,0.39705318,0.6227752,0.035113923
435,0.22987315,0.08315055,0.0021783302,0.10320618,0.10345424,0.0861316,0.060511764,0.092677824,0.43640113,0.60472655,0.04547006
436,0.21506941,0.12810603,0.018923888,0.064984225,0.13519019,0.019342601,0.011758145,0.23620643,0.3612635,0.59316015,0.026240421
437,0.10755443,0.12104798,3.3411503e-05,0.051254407,0.19606677,0.009867247,0.046891183,0.07408541,0.4243626,0.6140834,0.017996067
438,0.05434737,0.092422694,0.026707664,0.03525667,0.15699351,0.017507315,0.031630695,0.063999176,0.46009475,0.5722737,0.019896153
439,0.028458847,0.12241954,0.0020162526,0.047044575,0.099614374,0.020743808,0.027631976,0.055534374,0.5309822,0.612037,0.08100565
440,0.028679654,0.08410233,0.004233226,0.04250731,0.10374153,0.0036747223,0.015149691,0.06912781,0.33566526,0.68753684,0.04337529
441,0.014399515,0.051323023,0.098184265,0.04218246,0.110701084,0.07886504,0.086634964,0.05993965,0.43798366,0.5601682,0.076679856
442,0.0076144324,0.078038655,0.005036283,0.113819785,0.15037686,0.072218895,0.07513289,0.07978881,0.38124034,0.5414298,0.064581156
443,0.00972253,0.09391737,0.0097324485,0.09236598,0.1407913,0.0040157777,0.03484103,0.12812155,0.33101347,0.5447729,0.04670997
444,0.00495944,0.18568647,0.033087518,0.03616403,0.11872488,0.0048783068,0.0069712875,0.12507628,0.35454673,0.527168,0.02622666
445,0.0075035514,0.09412576,0.028295342,0.06872866,0.16681764,0.017704215,0.1013493,0.16932112,0.35604823,0.5232017,0.05404322
446,0.020131718,0.051888864,0.024889618,0.050081737,0.13643529,0.016430533,0.034701094,0.07103862,0.37447968,0.54229796,0.034229714
447,0.010087152,0.059629172,6.546743e-06,0.10958077,0.15112132,0.066806115,0.012451222,0.06001433,0.35851243,0.52028847,0.026641505
448,0.005043619,0.040645715,0.022043766,0.101732165,0.10558458,0.00029672764,0.0010212517,0.087210216,0.29084036,0.50056684,0.07608964
449,0.0036483253,0.03332892,0.00012216759,0.03030167,0.15602204,0.023243248,0.015056765,0.06663454,0.31611928,0.48130146,0.08283522
450,0.00831767,0.037175953,0.013822475,0.2669155,0.1269238,0.001959172,0.0901954,0.052866325,0.3248236,0.4752437,0.062941335
451,0.040181197,0.020823894,0.010609344,0.10518485,0.10652436,0.07427631,0.10427261,0.18243924,0.28514063,0.49642712,0.03514694
452,0.020112507,0.020458555,0.00789646,0.05741302,0.15153028,0.0062357355,0.034428276,0.084275864,0.3821907,0.5408952,0.124021694
453,0.020551898,0.08780879,0.028602542,0.012226824,0.14279205,0.026986038,0.03568044,0.063911706,0.39493522,0.6871235,0.07804992
454,0.011055113,0.08849168,0.011655939,0.051799115,0.12909585,0.014409321,0.015656646,0.046893135,0.45280498,0.5770502,0.0680328
455,0.022194186,0.062955126,0.0037672485,0.1261709,0.15937456,0.012417421,0.012709608,0.1751793,0.3242584,0.5774406,0.036983825
456,0.012090397,0.10205449,0.011868135,0.03962209,0.13574979,0.023515098,0.044482224,0.1362581,0.38582557,0.61911553,0.019455826
457,0.057955783,0.056090154,0.09506339,0.05504217,0.08677883,0.020002745,0.079261445,0.072264045,0.4012557,0.59895456,0.023157712
458,0.029338643,0.0431828,0.0046099927,0.075328976,0.14236203,0.060123257,0.09529126,0.07135078,0.38650554,0.5502197,0.03822727
459,0.04586969,0.052872553,0.008783142,0.04700656,0.15578641,0.0042397645,0.0023535336,0.07180269,0.32694402,0.5309532,0.023623273
460,0.03047181,0.038358793,0.06738736,0.032178506,0.113984674,0.030656463,0.0053414195,0.05765467,0.30986437,0.49484566,0.014286704
461,0.12893553,0.13201584,0.11552262,0.09143007,0.124083444,0.035261046,0.05888419,0.07717437,0.3147547,0.44037512,0.028832879
462,0.06814659,0.10360159,0.08541502,0.108751856,0.11418789,0.060133077,0.11581101,0.15736082,0.33198875,0.4470493,0.06231522
463,0.035692092,0.11988142,0.03130624,0.11723838,0.12775746,0.05576367,0.049137175,0.124832824,0.36732292,0.5355813,0.14402401
464,0.06113723,0.073224366,0.06852463,0.08276843,0.16880146,0.01620224,0.24790914,0.11161993,0.418976,0.5461279,0.07984037
465,0.033455905,0.0632241,0.008135007,0.08130984,0.14831786,0.053905666,0.09226468,0.082907565,0.36314207,0.5710843,0.08022624
466,0.063866444,0.048988383,0.0026324363,0.07557348,0.13034193,0.046636228,0.0067450968,0.0870792,0.4097962,0.53279424,0.046140432
467,0.05556038,0.049162317,0.0008873394,0.09381841,0.10055836,0.0013406721,0.004557078,0.10403748,0.32737213,0.5354026,0.06417751
468,0.04609382,0.11821418,4.7820417e-05,0.042429306,0.08379311,0.012814746,0.06610002,0.15558067,0.3495193,0.5462229,0.041108556
469,0.023143802,0.10030135,0.00028625395,0.04399587,0.0814731,0.00024971442,0.012476973,0.056363262,0.35244033,0.53873503,0.04652344
470,0.011611894,0.08336045,0.009692927,0.09631395,0.08077899,0.03180411,0.004576638,0.050404638,0.36060202,0.539424,0.023467561
471,0.011572163,0.049966205,0.00043212486,0.15924443,0.087943114,0.058688775,0.11839433,0.08066386,0.31736407,0.5729395,0.04322322
472,0.00637873,0.16857798,0.005468922,0.048546337,0.08118351,0.0035574904,0.00073485554,0.13812453,0.32753262,0.52573717,0.02204907
473,0.009092687,0.13521716,0.0032931238,0.04859641,0.1168118,0.015147378,0.020275988,0.099371985,0.33608893,0.5110756,0.02031085
474,0.013180596,0.07006306,0.03050645,0.10388616,0.07322902,0.1404224,0.0030483669,0.06278316,0.30849716,0.48786956,0.0109892115
475,0.0072862105,0.05350123,0.010415965,0.13724233,0.13439769,0.015314874,0.04987704,0.12320344,0.2909727,0.47295633,0.038896464
476,0.023967799,0.08446754,0.00042130955,0.029114177,0.09427182,0.013644565,0.012397129,0.08995901,0.4307137,0.47822428,0.061359152
477,0.0413365,0.0869698,0.0042515355,0.03631072,0.08986531,0.014749997,0.11359902,0.039715935,0.2915283,0.5172418,0.06328918
478,0.11156596,0.06687886,3.0204105e-06,0.042292707,0.1663109,0.0022014119,0.002226549,0.07417441,0.30573374,0.4406073,0.033244185
479,0.06254186,0.06362056,0.010344251,0.025589073,0.11474508,0.054871105,0.0022718944,0.09863667,0.27572754,0.45979115,0.018235156
480,0.03322536,0.050394632,0.00022548757,0.052124012,0.09545471,0.0057057575,0.03550568,0.06530509,0.2918037,0.4577507,0.013896929
481,0.10795775,0.035515524,0.038000166,0.12841757,0.10544115,0.00018861677,0.0015122789,0.06398141,0.2664089,0.42489678,0.023301056
482,0.055320688,0.061425418,0.017276049,0.047975168,0.07767601,0.019082578,0.06266343,0.15360206,0.26407993,0.4097835,0.02253074
483,0.08452827,0.064505175,0.056841906,0.040516153,0.082479745,0.08474004,0.03349185,0.05103416,0.29464343,0.557702,0.016357692
484,0.04263332,0.057614118,0.0038320576,0.12608713,0.13349336,0.17765923,0.030910721,0.07280913,0.351738,0.46246624,0.032232717
485,0.033265825,0.04027461,0.013558975,0.11392073,0.140453,0.0019464422,0.039100647,0.14995904,0.2851792,0.51621735,0.030998863
486,0.06370891,0.028696666,0.008981533,0.024317473,0.13332525,0.009789065,0.06794074,0.08024968,0.34048918,0.53959656,0.04504212
487,0.033472244,0.07459357,0.004553111,0.25172013,0.10275079,0.02323437,0.042548366,0.03419599,0.3144896,0.550341,0.08061141
488,0.06483615,0.045688033,0.0019816689,0.06702242,0.1053227,0.0029299855,0.052621964,0.20379815,0.30034238,0.52203566,0.047017716
489,0.034131713,0.056059092,0.03514947,0.027748577,0.078758426,0.006510423,0.0033767014,0.05019835,0.36848703,0.5383335,0.02748105
490,0.23348281,0.03962484,0.012682952,0.03529898,0.07080433,0.026302414,0.02302435,0.049233504,0.32041985,0.6046168,0.022708617
491,0.117672145,0.078593455,0.021289548,0.029986916,0.058203965,0.030639641,0.033337045,0.040820803,0.40063757,0.5798489,0.08885141
492,0.058865093,0.087137744,0.0055797813,0.046132665,0.103201926,0.04021414,0.01080339,0.11235546,0.33209795,0.54571635,0.06458447
493,0.03057366,0.08268658,0.0038363645,0.045010787,0.11660451,0.0033379514,0.04408371,0.09805517,0.3333465,0.5236189,0.04835492
494,0.03565353,0.08278254,0.0076069655,0.03742251,0.084591925,0.0039171856,0.07886119,0.08790387,0.33550054,0.49694437,0.11235669
495,0.018610837,0.06727346,0.013450802,0.030294763,0.1099065,0.0064376527,0.085538425,0.04277506,0.29720858,0.48245037,0.058375135
496,0.061591137,0.051695354,0.014038648,0.029471576,0.12105657,0.014203496,0.009766416,0.039568003,0.27473265,0.42870092,0.087697476
497,0.037547037,0.055853557,0.0012970798,0.09620088,0.111461826,0.08229991,0.059063464,0.04853901,0.26042488,0.41426688,0.10166404
498,0.020593578,0.04876318,0.010195267,0.057469144,0.1274622,0.03709612,0.007165129,0.10483864,0.24702264,0.3907245,0.110251874
499,0.029371977,0.046006233,0.0010010502,0.03627493,0.1317157,0.041924868,0.006017682,0.05517359,0.2592607,0.4340584,0.19147886
